Server,TR_IST_AP,flow_or_url,allow_or_src,SNAT_or_DNAT,mac_or_dst,mac_or_request,protocol,sport,dport,Date
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=63748,dport=53,2022-06-27 00:25:24
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.225,mac=F4:46:37:8B:66:DB,protocol=udp,sport=63749,dport=53,2022-06-27 00:25:24
195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=57498,dport=53,2022-06-27 00:25:24
195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.100.32,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=58856,dport=443,2022-06-27 00:25:24
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.96,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=62720,dport=53,2022-06-27 00:25:25
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.225,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=62721,dport=53,2022-06-27 00:25:25
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65172,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,0,2022-06-27 00:25:25
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65173,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,0,2022-06-27 00:25:26
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65174,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,0,2022-06-27 00:25:26
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65175,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,0,2022-06-27 00:25:26
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=55057,dport=53,2022-06-27 00:25:27
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=52.16.166.193,mac=BC:09:1B:DD:22:28,protocol=tcp,sport=55749,dport=443,2022-06-27 00:25:27
195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=157.240.236.16,mac=20:3C:AE:E3:37:D0,protocol=tcp,sport=49180,dport=443,2022-06-27 00:25:27
195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=61483,dport=53,2022-06-27 00:25:27
server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55749,dst=52.16.166.193:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,2022-06-27 00:25:27
195.175.205.46.static.turktelekom.com.tr,2_A3,urls,src=192.168.151.4:49180,dst=157.240.236.16:443,mac=20:3C:AE:E3:37:D0,request:,UNKNOWN,https://gateway.facebook.com/...,0,2022-06-27 00:25:27
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=60030,dport=53,2022-06-27 00:25:28
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=64899,dport=53,2022-06-27 00:25:28
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=63750,dport=53,2022-06-27 00:25:29
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.225,mac=F4:46:37:8B:66:DB,protocol=udp,sport=63751,dport=53,2022-06-27 00:25:29
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=208.67.222.222,mac=F4:46:37:8B:66:DB,protocol=udp,sport=63753,dport=443,2022-06-27 00:25:29
195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=17.248.172.107,mac=20:3C:AE:E3:37:D0,protocol=tcp,sport=60542,dport=443,2022-06-27 00:25:29
195.175.205.46.static.turktelekom.com.tr,2_A3,urls,src=192.168.151.4:60542,dst=17.248.172.107:443,mac=20:3C:AE:E3:37:D0,request:,UNKNOWN,https://gateway.icloud.com/...,0,2022-06-27 00:25:29
195.175.205.46.static.turktelekom.com.tr,2_A3,flows,deny,src=192.168.151.4,dst=17.248.172.107,mac=20:3C:AE:E3:37:D0,protocol=tcp,sport=60542,dport=443,2022-06-27 00:25:29
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=55058,dport=53,2022-06-27 00:25:30
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.225,mac=BC:09:1B:DD:22:28,protocol=udp,sport=55059,dport=53,2022-06-27 00:25:30
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.96,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=62722,dport=53,2022-06-27 00:25:30
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.225,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=62723,dport=53,2022-06-27 00:25:30
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=208.67.222.222,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=62725,dport=443,2022-06-27 00:25:30
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=62611,dport=53,2022-06-27 00:25:32
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.225,mac=F4:46:37:8B:1F:28,protocol=udp,sport=62612,dport=53,2022-06-27 00:25:32
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=54447,dport=53,2022-06-27 00:25:35
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=192.111.5.1,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63596,dport=443,2022-06-27 00:25:35
server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.172:63596,dst=192.111.5.1:443,mac=F4:46:37:8B:1F:28,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,2022-06-27 00:25:35
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65179,dst=192.111.5.2:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,2022-06-27 00:25:35
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65176,dst=136.143.191.156:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://desktopcentral.manageengine.com/...,0,2022-06-27 00:25:35
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=59463,dport=53,2022-06-27 00:25:36
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.225,mac=F4:46:37:8B:1F:28,protocol=udp,sport=59463,dport=53,2022-06-27 00:25:36
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=137.135.216.188,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63597,dport=443,2022-06-27 00:25:36
server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.172:63597,dst=137.135.216.188:443,mac=F4:46:37:8B:1F:28,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,2022-06-27 00:25:36
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65180,dst=169.148.128.22:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://download-accl.zoho.com/...,0,2022-06-27 00:25:36
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=62060,dport=53,2022-06-27 00:25:36
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=62061,dport=53,2022-06-27 00:25:36
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=59464,dport=53,2022-06-27 00:25:37
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.225,mac=F4:46:37:8B:1F:28,protocol=udp,sport=59465,dport=53,2022-06-27 00:25:37
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=208.67.222.222,mac=F4:46:37:8B:1F:28,protocol=udp,sport=59467,dport=443,2022-06-27 00:25:37
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=64100,dport=53,2022-06-27 00:25:38
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=64100,dport=53,2022-06-27 00:25:38
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=52.97.218.82,mac=F4:46:37:8A:F5:A7,protocol=tcp,sport=54689,dport=443,2022-06-27 00:25:38
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=52.97.218.82,mac=F4:46:37:8A:F5:A7,protocol=tcp,sport=54690,dport=443,2022-06-27 00:25:38
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.173:54689,dst=52.97.218.82:443,mac=F4:46:37:8A:F5:A7,request:,UNKNOWN,https://outlook.office365.com/...,0,2022-06-27 00:25:38
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.173:54690,dst=52.97.218.82:443,mac=F4:46:37:8A:F5:A7,request:,UNKNOWN,https://outlook.office365.com/...,0,2022-06-27 00:25:38
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=55060,dport=53,2022-06-27 00:25:40
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.225,mac=BC:09:1B:DD:22:28,protocol=udp,sport=55061,dport=53,2022-06-27 00:25:40
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=208.67.222.222,mac=BC:09:1B:DD:22:28,protocol=udp,sport=55063,dport=443,2022-06-27 00:25:40
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=50378,dport=53,2022-06-27 00:25:41
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.225,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=50379,dport=53,2022-06-27 00:25:41
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=62062,dport=53,2022-06-27 00:25:42
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=62063,dport=53,2022-06-27 00:25:42
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=65428,dport=53,2022-06-27 00:25:43
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=52.16.105.95,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56480,dport=443,2022-06-27 00:25:43
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56480,dst=52.16.105.95:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,2022-06-27 00:25:43
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=51099,dport=53,2022-06-27 00:25:43
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=60905,dport=53,2022-06-27 00:25:43
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=64900,dport=53,2022-06-27 00:25:44
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.225,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=64901,dport=53,2022-06-27 00:25:44
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=58430,dport=53,2022-06-27 00:25:44
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.225,mac=BC:09:1B:DD:22:28,protocol=udp,sport=58430,dport=53,2022-06-27 00:25:44
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=136.143.189.136,mac=BC:09:1B:DD:22:28,protocol=tcp,sport=55750,dport=443,2022-06-27 00:25:44
server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55750,dst=136.143.189.136:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://us4-dms.zoho.com/...,0,2022-06-27 00:25:45
195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=56550,dport=53,2022-06-27 00:25:45
195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=157.240.236.15,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=52629,dport=443,2022-06-27 00:25:45
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=50847,dport=53,2022-06-27 00:25:45
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.225,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=50847,dport=53,2022-06-27 00:25:45
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=20.82.250.189,mac=BC:09:1B:F8:BA:51,protocol=tcp,sport=50736,dport=443,2022-06-27 00:25:45
server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50736,dst=20.82.250.189:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,2022-06-27 00:25:45
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=20.82.250.189,mac=BC:09:1B:F8:BA:51,protocol=tcp,sport=50739,dport=443,2022-06-27 00:25:45
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.19.0.166,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64848,dport=7680,2022-06-27 00:25:45
server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50739,dst=20.82.250.189:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,2022-06-27 00:25:45
195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=51444,dport=53,2022-06-27 00:25:45
195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.100.18,mac=20:3C:AE:E3:37:D0,protocol=tcp,sport=49181,dport=443,2022-06-27 00:25:45
195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=57276,dport=53,2022-06-27 00:25:45
195.175.205.46.static.turktelekom.com.tr,2_A3,urls,src=192.168.151.4:49181,dst=195.175.100.18:443,mac=20:3C:AE:E3:37:D0,request:,UNKNOWN,https://scontent.fadb3-1.fna.fbcdn.net/...,0,2022-06-27 00:25:45
195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.193.84,mac=20:3C:AE:E3:37:D0,protocol=tcp,sport=49182,dport=443,2022-06-27 00:25:46
195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.193.84,mac=20:3C:AE:E3:37:D0,protocol=tcp,sport=49183,dport=443,2022-06-27 00:25:46
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65183,dst=23.55.161.142:80,mac=F4:46:37:8B:5E:7F,agent='Microsoft-CryptoAPI/10.0',request:,GET,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?7b3562aa2d4f33bb,2022-06-27 00:25:46
195.175.205.46.static.turktelekom.com.tr,2_A3,urls,src=192.168.151.4:49182,dst=195.175.193.84:443,mac=20:3C:AE:E3:37:D0,request:,UNKNOWN,https://scontent.fyei4-1.fna.fbcdn.net/...,0,2022-06-27 00:25:46
195.175.205.46.static.turktelekom.com.tr,2_A3,urls,src=192.168.151.4:49183,dst=195.175.193.84:443,mac=20:3C:AE:E3:37:D0,request:,UNKNOWN,https://scontent.fyei4-1.fna.fbcdn.net/...,0,2022-06-27 00:25:46
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65184,dst=209.206.57.136:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://n57.network-auth.com/...,0,2022-06-27 00:25:46
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65183,dst=23.55.161.142:80,mac=F4:46:37:8B:5E:7F,agent='Microsoft-CryptoAPI/10.0',request:,GET,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?69713f32b57f5a86,2022-06-27 00:25:46
195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.193.84,mac=20:3C:AE:E3:37:D0,protocol=tcp,sport=49184,dport=443,2022-06-27 00:25:46
195.175.205.46.static.turktelekom.com.tr,2_A3,urls,src=192.168.151.4:49184,dst=195.175.193.84:443,mac=20:3C:AE:E3:37:D0,request:,UNKNOWN,https://scontent.fyei4-1.fna.fbcdn.net/...,0,2022-06-27 00:25:46
195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.100.84,mac=20:3C:AE:E3:37:D0,protocol=tcp,sport=49185,dport=443,2022-06-27 00:25:46
195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=52243,dport=53,2022-06-27 00:25:46
195.175.205.46.static.turktelekom.com.tr,2_A3,urls,src=192.168.151.4:49185,dst=195.175.100.84:443,mac=20:3C:AE:E3:37:D0,request:,UNKNOWN,https://scontent.fadb3-2.fna.fbcdn.net/...,0,2022-06-27 00:25:46
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=50380,dport=53,2022-06-27 00:25:47
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=208.67.222.222,mac=F4:46:37:8B:43:EA,protocol=udp,sport=62065,dport=443,2022-06-27 00:25:47
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.225,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=50381,dport=53,2022-06-27 00:25:47
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=208.67.222.222,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=50383,dport=443,2022-06-27 00:25:47
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=57205,dport=53,2022-06-27 00:25:48
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=52.18.187.166,mac=F4:46:37:8A:F5:A7,protocol=tcp,sport=54694,dport=443,2022-06-27 00:25:48
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.173:54694,dst=52.18.187.166:443,mac=F4:46:37:8A:F5:A7,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,2022-06-27 00:25:48
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.19.0.166,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56481,dport=7680,2022-06-27 00:25:48
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=57206,dport=53,2022-06-27 00:25:49
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=57207,dport=53,2022-06-27 00:25:49
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=208.67.222.222,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=57209,dport=443,2022-06-27 00:25:49
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=63754,dport=53,2022-06-27 00:25:49
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.225,mac=F4:46:37:8B:66:DB,protocol=udp,sport=63755,dport=53,2022-06-27 00:25:49
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.1,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63599,dport=135,2022-06-27 00:25:49
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.1,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63600,dport=49669,2022-06-27 00:25:50
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.1,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63601,dport=389,2022-06-27 00:25:50
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.7,mac=F4:46:37:8B:1F:28,protocol=udp,sport=60906,dport=389,2022-06-27 00:25:50
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=50247,dport=53,2022-06-27 00:25:50
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=23.55.161.162,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52792,dport=80,2022-06-27 00:25:50
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.148:52792,dst=23.55.161.162:80,mac=F4:46:37:8B:43:EA,agent='Microsoft-CryptoAPI/10.0',request:,GET,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?73522404accb6ae1,2022-06-27 00:25:50
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.1,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63602,dport=445,2022-06-27 00:25:50
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.1,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63603,dport=389,2022-06-27 00:25:51
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.1,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63604,dport=389,2022-06-27 00:25:52
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.7,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63605,dport=135,2022-06-27 00:25:52
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65185,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,0,2022-06-27 00:25:52
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.7,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63606,dport=49670,2022-06-27 00:25:52
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65186,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,0,2022-06-27 00:25:52
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65187,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,0,2022-06-27 00:25:52
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.1,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63607,dport=389,2022-06-27 00:25:52
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65188,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,0,2022-06-27 00:25:52
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.1,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63608,dport=389,2022-06-27 00:25:53
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.1,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63609,dport=389,2022-06-27 00:25:53
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.1,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63610,dport=389,2022-06-27 00:25:53
