,Month,Day,Time,Server,ID,TR_IST_AP,flow_or_url,allow_or_src,SNAT_or_DNAT,mac_or_dst,mac_or_request,protocol,sport,dport,Minute,Second,DST,MAC
5689,Jun,27,2022-06-29 00:26:04,server-176.53.2.142.as42926.net,1656278764.702458449,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.225,mac=F4:46:37:8B:66:DB,protocol=udp,sport=63757,dport=53,26,4,172.18.14.225,0
5690,Jun,27,2022-06-29 00:26:04,server-176.53.2.142.as42926.net,1656278764.765804849,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=208.67.222.222,mac=F4:46:37:8B:66:DB,protocol=udp,sport=63759,dport=443,26,4,172.18.14.96,0
5691,Jun,27,2022-06-29 00:26:04,server-176.53.2.142.as42926.net,1656278764.829495710,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=55543,dport=53,26,4,52.16.105.95,0
5692,Jun,27,2022-06-29 00:26:04,server-176.53.2.142.as42926.net,1656278764.829614110,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=54406,dport=53,26,4,172.18.14.96,0
5693,Jun,27,2022-06-29 00:26:04,server-176.53.2.142.as42926.net,1656278764.837887710,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=52.113.194.132,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52800,dport=443,26,4,172.18.14.96,0
5694,Jun,27,2022-06-29 00:26:04,server-176.53.2.142.as42926.net,1656278764.869120350,TR_IST_AP_4,urls,src=172.19.0.148:52800,dst=52.113.194.132:443,mac=F4:46:37:8B:43:EA,request:,UNKNOWN,https://config.teams.microsoft.com/...,,26,4,172.18.14.96,0
5695,Jun,27,2022-06-29 00:26:04,server-176.53.2.142.as42926.net,1656278764.875489310,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=55543,dport=53,26,4,172.18.14.225,0
5696,Jun,27,2022-06-29 00:26:05,server-176.53.2.142.as42926.net,1656278765.802482430,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.96,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=62728,dport=53,26,5,172.18.14.96,0
5697,Jun,27,2022-06-29 00:26:05,server-176.53.2.142.as42926.net,1656278765.862894911,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.225,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=62729,dport=53,26,5,172.18.14.225,0
5698,Jun,27,2022-06-29 00:26:05,server-176.53.2.142.as42926.net,1656278765.925723391,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=208.67.222.222,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=62731,dport=443,26,5,172.18.14.96,0
5699,Jun,27,2022-06-29 00:26:07,server-176.53.2.142.as42926.net,1656278767.235689631,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=55544,dport=53,26,7,52.16.166.193,0
5700,Jun,27,2022-06-29 00:26:07,server-176.53.2.142.as42926.net,1656278767.235937471,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=55545,dport=53,26,7,172.18.14.96,0
5701,Jun,27,2022-06-29 00:26:08,server-176.53.2.142.as42926.net,1656278769.162024192,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=55565,dport=53,26,8,172.18.14.225,0
5702,Jun,27,2022-06-29 00:26:08,server-176.53.2.142.as42926.net,1656278769.171069152,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=13.69.239.72,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56482,dport=443,26,8,172.19.0.166,0
5703,Jun,27,2022-06-29 00:26:08,server-176.53.2.142.as42926.net,1656278769.230359552,TR_IST_AP_4,urls,src=172.19.0.151:56482,dst=13.69.239.72:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,,26,8,172.18.14.96,0
5704,Jun,27,2022-06-29 00:26:09,195.175.205.46.static.turktelekom.com.tr,1656278769.741822229,2_A3,flows,allow,src=192.168.151.147,dst=195.175.39.39,mac=4C:02:20:07:7B:B3,protocol=udp,sport=60943,dport=53,26,9,172.18.14.225,0
5705,Jun,27,2022-06-29 00:26:09,195.175.205.46.static.turktelekom.com.tr,1656278769.838139145,2_A3,flows,allow,src=192.168.151.147,dst=172.217.169.170,mac=4C:02:20:07:7B:B3,protocol=tcp,sport=34482,dport=443,26,9,172.18.14.96,0
5706,Jun,27,2022-06-29 00:26:09,195.175.205.46.static.turktelekom.com.tr,1656278769.865171666,2_A3,urls,src=192.168.151.147:34482,dst=172.217.169.170:443,mac=4C:02:20:07:7B:B3,request:,UNKNOWN,https://pubsub.googleapis.com/...,,26,9,208.67.222.222,0
5707,Jun,27,2022-06-29 00:26:10,server-176.53.2.142.as42926.net,1656278771.190884087,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=20.199.120.182,mac=BC:09:1B:F8:BA:51,protocol=tcp,sport=49408,dport=443,26,10,172.18.14.225,0
5708,Jun,27,2022-06-29 00:26:11,server-176.53.2.142.as42926.net,1656278772.224942327,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=50384,dport=53,26,11,172.18.14.96,0
5709,Jun,27,2022-06-29 00:26:11,server-176.53.2.142.as42926.net,1656278772.225246487,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.225,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=50385,dport=53,26,11,172.18.14.225,0
5710,Jun,27,2022-06-29 00:26:12,server-176.53.2.142.as42926.net,1656278772.403345332,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=51196,dport=53,26,12,52.114.92.98,0
5711,Jun,27,2022-06-29 00:26:12,server-176.53.2.142.as42926.net,1656278772.468053332,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.225,mac=F4:46:37:8B:1F:28,protocol=udp,sport=51197,dport=53,26,12,172.18.14.96,0
5712,Jun,27,2022-06-29 00:26:12,server-176.53.2.142.as42926.net,1656278772.535111732,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=208.67.222.222,mac=F4:46:37:8B:1F:28,protocol=udp,sport=51199,dport=443,26,12,172.18.14.225,0
5713,Jun,27,2022-06-29 00:26:12,server-176.53.2.142.as42926.net,1656278772.779634487,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=52183,dport=53,26,12,208.67.222.222,0
5714,Jun,27,2022-06-29 00:26:12,server-176.53.2.142.as42926.net,1656278772.811236887,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.225,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=52183,dport=53,26,12,172.18.14.96,0
5715,Jun,27,2022-06-29 00:26:12,server-176.53.2.142.as42926.net,1656278772.830840888,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=52.97.151.18,mac=BC:09:1B:F8:BA:51,protocol=tcp,sport=50741,dport=443,26,12,172.18.14.225,0
5716,Jun,27,2022-06-29 00:26:12,server-176.53.2.142.as42926.net,1656278772.875666648,TR_IST_AP_3,urls,src=172.19.0.179:50741,dst=52.97.151.18:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,,26,12,13.69.239.73,0
5717,Jun,27,2022-06-29 00:26:14,server-176.53.2.142.as42926.net,1656278774.502814328,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=52184,dport=53,26,14,172.18.14.96,0
5718,Jun,27,2022-06-29 00:26:14,server-176.53.2.142.as42926.net,1656278774.503200728,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.225,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=52185,dport=53,26,14,172.18.14.225,0
5719,Jun,27,2022-06-29 00:26:14,server-176.53.2.142.as42926.net,1656278774.588655733,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=63760,dport=53,26,14,172.18.14.96,0
5720,Jun,27,2022-06-29 00:26:14,server-176.53.2.142.as42926.net,1656278774.589434933,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.225,mac=F4:46:37:8B:66:DB,protocol=udp,sport=63761,dport=53,26,14,52.18.187.166,0
5721,Jun,27,2022-06-29 00:26:14,195.175.205.46.static.turktelekom.com.tr,1656278774.604684078,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=59294,dport=53,26,14,239.255.255.250,0
5722,Jun,27,2022-06-29 00:26:14,195.175.205.46.static.turktelekom.com.tr,1656278774.787106120,2_A3,flows,allow,src=192.168.151.4,dst=17.248.173.17,mac=20:3C:AE:E3:37:D0,protocol=tcp,sport=60543,dport=443,26,14,172.18.14.96,0
5723,Jun,27,2022-06-29 00:26:14,195.175.205.46.static.turktelekom.com.tr,1656278774.845366328,2_A3,urls,src=192.168.151.4:60543,dst=17.248.173.17:443,mac=20:3C:AE:E3:37:D0,request:,UNKNOWN,https://p51-fmip.icloud.com/...,,26,14,172.18.14.225,0
5724,Jun,27,2022-06-29 00:26:14,195.175.205.46.static.turktelekom.com.tr,1656278774.845504411,2_A3,flows,deny,src=192.168.151.4,dst=17.248.173.17,mac=20:3C:AE:E3:37:D0,protocol=tcp,sport=60543,dport=443,26,14,20.72.205.209,0
5725,Jun,27,2022-06-29 00:26:15,server-176.53.2.142.as42926.net,1656278775.568124853,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=60492,dport=53,26,15,172.18.14.96,0
5726,Jun,27,2022-06-29 00:26:15,server-176.53.2.142.as42926.net,1656278775.582671093,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=10.5.0.27,mac=F4:46:37:8B:66:DB,protocol=tcp,sport=60046,dport=445,26,15,172.18.14.225,0
5727,Jun,27,2022-06-29 00:26:15,server-176.53.2.142.as42926.net,1656278775.885956729,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=58433,dport=53,26,15,208.67.222.222,0
5728,Jun,27,2022-06-29 00:26:15,server-176.53.2.142.as42926.net,1656278775.953921369,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.225,mac=BC:09:1B:DD:22:28,protocol=udp,sport=58434,dport=53,26,15,172.18.14.96,0
5729,Jun,27,2022-06-29 00:26:15,server-176.53.2.142.as42926.net,1656278776.023859129,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=208.67.222.222,mac=BC:09:1B:DD:22:28,protocol=udp,sport=58436,dport=443,26,15,146.112.62.20,0
5730,Jun,27,2022-06-29 00:26:16,server-176.53.2.142.as42926.net,1656278776.639126275,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.3.1.7,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52801,dport=135,26,16,146.112.62.20,0
5731,Jun,27,2022-06-29 00:26:16,server-176.53.2.142.as42926.net,1656278776.639550915,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.3.1.1,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52802,dport=135,26,16,172.18.14.96,0
5732,Jun,27,2022-06-29 00:26:16,server-176.53.2.142.as42926.net,1656278776.793435555,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.3.1.1,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52803,dport=49673,26,16,172.18.14.225,0
5733,Jun,27,2022-06-29 00:26:16,server-176.53.2.142.as42926.net,1656278776.793519075,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.3.1.7,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52804,dport=49670,26,16,10.5.0.27,0
5734,Jun,27,2022-06-29 00:26:17,server-176.53.2.142.as42926.net,1656278777.277197475,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.3.1.7,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52805,dport=389,26,17,172.18.14.96,0
5735,Jun,27,2022-06-29 00:26:17,server-176.53.2.142.as42926.net,1656278777.901185334,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=59291,dport=53,26,17,172.18.14.225,0
5736,Jun,27,2022-06-29 00:26:17,server-176.53.2.142.as42926.net,1656278777.910273174,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=136.143.189.136,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63623,dport=443,26,17,208.67.222.222,0
5737,Jun,27,2022-06-29 00:26:17,server-176.53.2.142.as42926.net,1656278777.961739235,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.3.1.7,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52806,dport=445,26,17,172.18.14.96,0
5738,Jun,27,2022-06-29 00:26:17,server-176.53.2.142.as42926.net,1656278778.105182134,TR_IST_AP_8,urls,src=172.19.0.172:63623,dst=136.143.189.136:443,mac=F4:46:37:8B:1F:28,request:,UNKNOWN,https://us4-dms.zoho.com/...,,26,17,172.18.14.225,0
5739,Jun,27,2022-06-29 00:26:18,server-176.53.2.142.as42926.net,1656278778.284110934,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=239.255.255.250,mac=F4:46:37:8B:1F:28,protocol=udp,sport=59292,dport=1900,26,18,13.69.116.104,0
5740,Jun,27,2022-06-29 00:26:18,server-176.53.2.142.as42926.net,1656278778.641755290,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=239.255.255.250,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=52186,dport=1900,26,18,172.18.14.96,0
5741,Jun,27,2022-06-29 00:26:19,server-176.53.2.142.as42926.net,1656278779.291917654,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=52435,dport=53,26,19,13.69.116.104,0
5742,Jun,27,2022-06-29 00:26:19,server-176.53.2.142.as42926.net,1656278779.307577494,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=146.112.62.20,mac=F4:46:37:8B:66:DB,protocol=tcp,sport=60048,dport=443,26,19,157.240.236.15,0
5743,Jun,27,2022-06-29 00:26:19,server-176.53.2.142.as42926.net,1656278779.405403236,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=20.44.10.122,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52807,dport=443,26,19,195.175.39.39,0
5744,Jun,27,2022-06-29 00:26:19,server-176.53.2.142.as42926.net,1656278779.443814775,TR_IST_AP_8,urls,src=172.19.0.155:60048,dst=146.112.62.20:443,mac=F4:46:37:8B:66:DB,request:,UNKNOWN,https://ipl.opendns.com/...,,26,19,17.248.172.196,0
5745,Jun,27,2022-06-29 00:26:19,server-176.53.2.142.as42926.net,1656278779.564908996,TR_IST_AP_4,urls,src=172.19.0.148:52807,dst=20.44.10.122:443,mac=F4:46:37:8B:43:EA,request:,UNKNOWN,https://self.events.data.microsoft.com/...,,26,19,17.248.172.196,0
5746,Jun,27,2022-06-29 00:26:19,server-176.53.2.142.as42926.net,1656278779.862484535,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=146.112.62.20,mac=F4:46:37:8B:66:DB,protocol=tcp,sport=60049,dport=443,26,19,172.18.14.96,0
5747,Jun,27,2022-06-29 00:26:19,server-176.53.2.142.as42926.net,1656278779.993941975,TR_IST_AP_8,urls,src=172.19.0.155:60049,dst=146.112.62.20:443,mac=F4:46:37:8B:66:DB,request:,UNKNOWN,https://ipl.opendns.com/...,,26,19,172.18.14.225,0
5748,Jun,27,2022-06-29 00:26:20,server-176.53.2.142.as42926.net,1656278780.846354116,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=40.79.141.153,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52808,dport=443,26,20,208.67.222.222,0
5749,Jun,27,2022-06-29 00:26:20,server-176.53.2.142.as42926.net,1656278780.897072836,TR_IST_AP_4,urls,src=172.19.0.148:52808,dst=40.79.141.153:443,mac=F4:46:37:8B:43:EA,request:,UNKNOWN,https://self.events.data.microsoft.com/...,,26,20,172.18.14.96,0
5750,Jun,27,2022-06-29 00:26:22,server-176.53.2.142.as42926.net,1656278782.276371131,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=50386,dport=53,26,22,172.18.14.225,0
5751,Jun,27,2022-06-29 00:26:22,server-176.53.2.142.as42926.net,1656278782.331922437,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=64900,dport=53,26,22,208.67.222.222,0
5752,Jun,27,2022-06-29 00:26:22,server-176.53.2.142.as42926.net,1656278782.327853051,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.225,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=50387,dport=53,26,22,17.248.173.73,0
5753,Jun,27,2022-06-29 00:26:22,server-176.53.2.142.as42926.net,1656278782.377316837,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=64900,dport=53,26,22,172.18.14.96,0
5754,Jun,27,2022-06-29 00:26:22,server-176.53.2.142.as42926.net,1656278782.381347877,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=55546,dport=53,26,22,13.69.116.104,0
5755,Jun,27,2022-06-29 00:26:22,server-176.53.2.142.as42926.net,1656278782.382669157,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=13.69.239.72,mac=F4:46:37:8A:F5:A7,protocol=tcp,sport=54696,dport=443,26,22,17.248.173.73,0
5756,Jun,27,2022-06-29 00:26:22,server-176.53.2.142.as42926.net,1656278782.390343291,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=208.67.222.222,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=50389,dport=443,26,22,172.18.14.96,0
5757,Jun,27,2022-06-29 00:26:22,server-176.53.2.142.as42926.net,1656278782.401077317,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=55547,dport=53,26,22,172.18.14.225,0
5758,Jun,27,2022-06-29 00:26:22,server-176.53.2.142.as42926.net,1656278782.416875877,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=208.67.222.222,mac=F4:46:37:8B:43:EA,protocol=udp,sport=55549,dport=443,26,22,208.67.222.222,0
5759,Jun,27,2022-06-29 00:26:22,server-176.53.2.142.as42926.net,1656278782.439963877,TR_IST_AP_4,urls,src=172.19.0.173:54696,dst=13.69.239.72:443,mac=F4:46:37:8A:F5:A7,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,,26,22,172.18.14.96,0
5760,Jun,27,2022-06-29 00:26:22,server-176.53.2.142.as42926.net,1656278782.773785157,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=49896,dport=53,26,22,172.18.14.225,0
5761,Jun,27,2022-06-29 00:26:22,server-176.53.2.142.as42926.net,1656278782.784217797,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=13.69.239.72,mac=F4:46:37:8A:F5:A7,protocol=tcp,sport=54697,dport=443,26,22,20.72.205.209,0
5762,Jun,27,2022-06-29 00:26:22,server-176.53.2.142.as42926.net,1656278782.848684837,TR_IST_AP_4,urls,src=172.19.0.173:54697,dst=13.69.239.72:443,mac=F4:46:37:8A:F5:A7,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,,26,22,172.18.14.96,0
5763,Jun,27,2022-06-29 00:26:23,server-176.53.2.142.as42926.net,1656278783.789949637,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52810,dport=389,26,23,172.18.14.225,0
5764,Jun,27,2022-06-29 00:26:23,server-176.53.2.142.as42926.net,1656278784.119082277,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52811,dport=389,26,23,10.5.0.27,0
5765,Jun,27,2022-06-29 00:26:24,server-176.53.2.142.as42926.net,1656278784.364254917,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=49897,dport=53,26,24,172.18.14.96,0
5766,Jun,27,2022-06-29 00:26:24,server-176.53.2.142.as42926.net,1656278784.364568357,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=49898,dport=53,26,24,20.190.160.13,0
5767,Jun,27,2022-06-29 00:26:24,server-176.53.2.142.as42926.net,1656278784.507908837,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.3.1.162,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52812,dport=445,26,24,10.5.0.27,0
5768,Jun,27,2022-06-29 00:26:24,server-176.53.2.142.as42926.net,1656278784.512745957,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=49899,dport=53,26,24,172.18.14.96,0
5769,Jun,27,2022-06-29 00:26:24,server-176.53.2.142.as42926.net,1656278784.521040197,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=49900,dport=53,26,24,172.18.14.225,0
5770,Jun,27,2022-06-29 00:26:24,server-176.53.2.142.as42926.net,1656278784.536809957,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=208.67.222.222,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=49902,dport=443,26,24,172.18.14.96,0
5771,Jun,27,2022-06-29 00:26:24,server-176.53.2.142.as42926.net,1656278785.042027612,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=49165,dport=53,26,24,20.54.103.203,0
5772,Jun,27,2022-06-29 00:26:24,server-176.53.2.142.as42926.net,1656278785.050495132,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=55492,dport=53,26,24,172.18.14.225,0
5773,Jun,27,2022-06-29 00:26:25,server-176.53.2.142.as42926.net,1656278785.357694118,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=59859,dport=53,26,25,204.79.197.219,0
5774,Jun,27,2022-06-29 00:26:25,server-176.53.2.142.as42926.net,1656278785.380646598,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.3.1.7,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52813,dport=445,26,25,172.18.14.96,0
5775,Jun,27,2022-06-29 00:26:25,server-176.53.2.142.as42926.net,1656278785.382898598,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.225,mac=F4:46:37:8B:43:36,protocol=udp,sport=59859,dport=53,26,25,172.18.14.225,0
5776,Jun,27,2022-06-29 00:26:25,server-176.53.2.142.as42926.net,1656278785.408543878,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=52.31.119.97,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56487,dport=443,26,25,13.107.6.158,0
5777,Jun,27,2022-06-29 00:26:25,server-176.53.2.142.as42926.net,1656278785.408620838,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=52.31.119.97,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56488,dport=443,26,25,20.190.160.13,0
5778,Jun,27,2022-06-29 00:26:25,server-176.53.2.142.as42926.net,1656278785.483943078,TR_IST_AP_4,urls,src=172.19.0.151:56487,dst=52.31.119.97:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://apde.eu.amp.cisco.com/...,,26,25,172.18.14.96,0
5779,Jun,27,2022-06-29 00:26:25,server-176.53.2.142.as42926.net,1656278785.484039558,TR_IST_AP_4,urls,src=172.19.0.151:56488,dst=52.31.119.97:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://apde.eu.amp.cisco.com/...,,26,25,172.18.14.225,0
5780,Jun,27,2022-06-29 00:26:25,server-176.53.2.142.as42926.net,1656278785.525971558,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=udp,sport=55550,dport=389,26,25,172.18.14.96,0
5781,Jun,27,2022-06-29 00:26:25,server-176.53.2.142.as42926.net,1656278785.633867238,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52814,dport=88,26,25,172.18.14.225,0
5782,Jun,27,2022-06-29 00:26:25,server-176.53.2.142.as42926.net,1656278785.752301478,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52815,dport=88,26,25,172.18.14.96,0
5783,Jun,27,2022-06-29 00:26:25,server-176.53.2.142.as42926.net,1656278785.790770918,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.96,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=62732,dport=53,26,25,172.18.14.225,0
5784,Jun,27,2022-06-29 00:26:25,server-176.53.2.142.as42926.net,1656278785.791151718,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.225,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=62733,dport=53,26,25,40.101.124.18,0
5785,Jun,27,2022-06-29 00:26:25,server-176.53.2.142.as42926.net,1656278786.170651718,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=59641,dport=53,26,25,20.190.160.13,0
5786,Jun,27,2022-06-29 00:26:25,server-176.53.2.142.as42926.net,1656278786.179896038,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=56704,dport=53,26,25,172.18.14.96,0
5787,Jun,27,2022-06-29 00:26:26,server-176.53.2.142.as42926.net,1656278786.267687133,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=54638,dport=53,26,26,172.18.14.225,0
5788,Jun,27,2022-06-29 00:26:26,server-176.53.2.142.as42926.net,1656278786.275623293,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=13.69.239.72,mac=BC:09:1B:F8:BA:51,protocol=tcp,sport=50743,dport=443,26,26,20.50.201.200,0
5789,Jun,27,2022-06-29 00:26:26,server-176.53.2.142.as42926.net,1656278786.332427933,TR_IST_AP_3,urls,src=172.19.0.179:50743,dst=13.69.239.72:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,,26,26,172.18.14.96,0
